k,N,p_bias,formula_mean,refined,repetitions,mc_mean,mc_sd,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper
7,14,1.275,198.71794484786278,False,6000,195.92966666666666,83.97425200057097,1.0841029316947874,0.014231015795784471,0.014231015795784471,191.39628559344882,200.4630477398845,0.0382539255227039
7,14,1.675,140.3136701234594,False,6000,139.27366666666666,46.852701478444054,0.6048657751694715,0.00746733737743722,0.00746733737743722,136.74430623711427,141.80302709621904,0.026102468062954243
7,14,1.875,122.23002733660987,False,6000,121.515,37.61852780132404,0.4856531056112291,0.005884272201866967,0.005884272201866967,119.48414985398523,123.54585014601477,0.022981102397098052
7,28,0.325,142.71253261432008,False,6000,145.1125,30.961577483983536,0.3997122465592626,-0.016538667486811466,0.016538667486811466,143.44102778061182,146.7839722193882,0.027737630638465127
7,28,0.525,205.40946811155422,False,6000,206.69766666666666,54.93391075022733,0.7091937382589167,-0.006232283972464345,0.006232283972464345,203.73203916371224,209.66329416962108,0.020288844906850678
7,28,0.725,354.5492482381004,False,6000,354.21816666666666,124.41177845529187,1.606149153431307,0.0009346826407842124,0.0009346826407842124,347.5017507618158,360.9345825715175,0.020280466100774053
7,28,0.94,918.230652995943,False,6000,908.5031666666666,455.91224592674615,5.885801786021027,0.010707157317862679,0.010707157317862679,883.890575336666,933.1157579966673,0.038851050817231725
7,28,1.0,1030.066187950587,False,6000,1034.4363333333333,549.9796467887418,7.100206709219448,-0.004224663463496274,0.004224663463496274,1004.7454785533448,1064.1271881133218,0.032008391988484375
7,28,1.06,924.7635455983468,False,6000,933.5243333333333,460.12605671985983,5.940201849440355,-0.009384637788395246,0.009384637788395246,908.6842578681302,958.3644087985364,0.03506063339968313
7,28,1.275,624.8672135172136,False,6000,614.0173333333333,223.79746330924493,2.8892128277339033,0.017670315795450278,0.017670315795450278,601.9355444488858,626.0991222177809,0.03809655249603727
7,28,1.675,384.8060108262544,False,6000,383.98133333333334,101.19044043664162,1.3063629686883553,0.002147702039997783,0.002147702039997783,378.51852995566315,389.4441367110035,0.016610761093592163
7,28,1.875,326.84226352888993,False,6000,327.6711666666667,77.38992765290956,0.9990996698797187,-0.0025296798195856805,0.0025296798195856805,323.49324278022334,331.84909055311005,0.015087662334330898
7,56,0.325,287.0165557620237,False,6000,290.39383333333336,43.85448587424215,0.5661589781580942,-0.011629990666616526,0.011629990666616526,288.02633268281687,292.76133398384985,0.01962273550148208
7,56,0.525,410.8277649262202,False,6000,412.4816666666667,77.20013368293046,0.9966494402632531,-0.004009636970806345,0.004009636970806345,408.3139888779356,416.64934445539774,0.01397237174772692
7,56,0.725,712.7272727272726,False,6000,712.9163333333333,180.45987909010623,2.329727021248618,-0.00026519325932221165,0.00026519325932221165,703.1741399722457,722.658526694421,0.013742664896760903
7,56,0.94,2735.9192267835065,False,6000,2761.6886666666664,1258.562065672732,16.247966401729652,-0.009331044514247676,0.009331044514247676,2693.7447277560595,2829.6326055772734,0.03311856762219079
7,56,1.0,4122.950027213303,False,6000,4134.386,2181.3690715179373,28.161353619736357,-0.0027660631558586147,0.0027660631558586147,4016.6239833469085,4252.148016653092,0.03038417029082685
7,56,1.06,3283.921337385032,False,6000,3270.1058333333335,1465.2540860053584,18.916348910203745,0.004224788051466801,0.004224788051466801,3191.003549208116,3349.208117458551,0.029118672776147436
7,56,1.275,1757.012902557668,False,6000,1737.7916666666667,489.9911657240739,6.325758748793655,0.01106072509132831,0.01106072509132831,1711.33931223876,1764.2440210945736,0.026688798645756684
7,56,1.675,982.0738293258942,False,6000,980.0703333333333,191.32031334110442,2.4699346245376073,0.0020442369536344458,0.0020442369536344458,969.7418354097464,990.3988312569203,0.01271678034900603
7,56,1.875,816.5168460122687,False,6000,808.9455,144.77737257948323,1.869067843026683,0.00935952547145474,0.00935952547145474,801.129639959025,816.7613600409751,0.019206886483479346
7,112,0.325,580.7407407407406,False,6000,581.7501666666667,62.280424092779086,0.8040368176868953,-0.0017351536514547095,0.0017351536514547095,578.3879349219616,585.1123984113718,0.00747148356879912
7,112,0.525,825.2631578947369,False,6000,826.239,111.28551848033615,1.4366898658279987,-0.0011810651703237861,0.0011810651703237861,820.231210097941,832.246789902059,0.008391299422307208
7,112,0.725,1425.4545454545453,False,6000,1428.6885,256.6386935705324,3.313191287303668,-0.00226358268121757,0.00226358268121757,1414.8337651453198,1442.5432348546801,0.011846223383284782
7,112,0.94,6514.991581758386,False,6000,6435.2155,2373.9021223028826,30.64694461735169,0.012396800349325639,0.012396800349325639,6307.05951534358,6563.371484656421,0.032968147186332564
7,112,1.0,16497.17065967512,False,6000,16520.251333333334,8894.81304542243,114.83154264183183,-0.0013971139538078426,0.0013971139538078426,16040.061559095691,17000.441107570976,0.029603375860155046
7,112,1.06,10574.463534746043,False,6000,10363.337,3870.4369517489768,49.967126188898625,0.020372447093638182,0.020372447093638182,10154.390028706675,10572.283971293324,0.04136865974734194
7,112,1.275,4514.012891742895,False,6000,4505.647833333333,980.6125418863744,12.65965347936017,0.0018565717337417093,0.0018565717337417093,4452.709102333771,4558.586564332896,0.013767750823199476
7,112,1.675,2320.0189774906253,False,6000,2322.882666666667,337.46160367546224,4.356610570065043,-0.0012328169722627355,0.0012328169722627355,2304.6646770973202,2341.1006562360135,0.009005028762532175
7,112,1.875,1885.6068645222626,False,6000,1881.5758333333333,244.0149608790979,3.150219599034002,0.0021423697719310554,0.0021423697719310554,1868.4025953600583,1894.7490713066084,0.009208009668220773
8,14,0.325,82.83240349251699,False,6000,82.84016666666666,25.015426878279317,0.32294777232615063,-9.371268144486783e-05,9.371268144486783e-05,81.48969958840456,84.19063374492876,0.0164769769786155
8,14,0.525,116.00236383016274,False,6000,115.0615,41.63239836772528,0.5374719518029095,0.008177051665089892,0.008177051665089892,112.81395956591994,117.30904043408005,0.028262497624504723
8,14,0.725,177.11956204259715,False,6000,177.8525,75.32266808740005,0.9724114636480309,-0.004121043884133422,0.004121043884133422,173.78617788629583,181.91882211370415,0.026381327755669703
8,14,0.94,267.19447602302006,False,6000,264.14416666666665,133.2751630805777,1.72057495691385,0.011547895964716526,0.011547895964716526,256.9492576624709,271.33907567086237,0.03987253535484925
8,14,1.0,272.6293628152623,False,6000,274.08433333333335,141.9210255181953,1.8321925610288277,-0.005308477505357971,0.005308477505357971,266.4226742455992,281.7459924210675,0.03235761945525906
8,14,1.06,261.1840564019571,True,66000,265.66765151515153,133.84561637952618,0.5209933551605468,-0.016876706996970355,0.016876706996970355,263.48901944387325,267.8462835864298,0.024873323218326138
8,14,1.275,219.83331619487038,False,6000,218.8015,92.64013959219088,1.1959790594362854,0.0047157638081565855,0.0047157638081565855,213.80028777789363,223.80271222210638,0.02821805564286306
8,14,1.675,162.87898457102835,False,6000,161.586,55.99607602997844,0.7229062330569027,0.008001835375764866,0.008001835375764866,158.56303111130964,164.60896888869038,0.027219165964915026
8,14,1.875,143.7354336284209,False,6000,143.10083333333333,44.687908515616826,0.5769184181927486,0.004434637313462512,0.004434637313462512,140.68834005307153,145.51332661359513,0.021658465614136313
8,28,0.325,163.33290295768452,False,6000,165.44766666666666,35.40003938350372,0.4570125432913219,-0.012782070316185412,0.012782070316185412,163.53658243895302,167.3587508943803,0.024055198280229062
8,28,0.525,235.1457249927053,False,6000,235.283,62.31268508728485,0.8044533053350716,-0.0005834463488423549,0.0005834463488423549,231.9190266335667,238.6469733664333,0.014671245666090793
8,28,0.725,403.9270388067502,False,6000,403.8466666666667,139.9126921183047,1.806265088324133,0.0001990164751065047,0.0001990164751065047,396.2934282008121,411.39990513252127,0.019262521310522418
8,28,0.94,993.8203864370931,False,6000,993.5591666666667,484.71031126534405,6.257583210885636,0.0002629131502080965,0.0002629131502080965,967.3919011211648,1019.7264322121686,0.02731931628257267
8,28,1.0,1092.4595464153979,False,6000,1094.0041666666666,562.4612424492154,7.261343416309812,-0.0014118961319635971,0.0014118961319635971,1063.6394883254945,1124.3688450078387,0.028379742763344096
8,28,1.06,997.0279922173687,False,6000,1012.7241666666666,492.2772127826046,6.355271489414775,-0.015498963060159944,0.015498963060159944,986.1483991422365,1039.2999341910968,0.040673477004142145
8,28,1.275,715.994577348279,False,6000,700.0641666666667,256.99302510340146,3.3177656877231283,0.02275564361116278,0.02275564361116278,686.190303093046,713.9380302402873,0.04343441479847243
8,28,1.675,460.4524192996998,False,6000,460.71116666666666,122.01364253011273,1.5751893517641053,-0.0005616259940885722,0.0005616259940885722,454.12421501728943,467.2981183160439,0.01464953259605084
8,28,1.875,394.42373214432274,False,6000,395.9075,97.61294991827992,1.2601777646922558,-0.0037477639490974173,0.0037477639490974173,390.6378287719969,401.17717122800315,0.016834056292405974
8,56,0.325,327.6280968528116,False,6000,331.7945,50.61830010119056,0.6534794443508009,-0.012557179661472443,0.012557179661472443,329.06185233514634,334.5271476648537,0.02062329129399665
8,56,0.525,469.34488369489145,False,6000,472.9911666666667,89.17979177584134,1.1513061612202622,-0.00770898745841674,0.00770898745841674,468.17676260210465,477.8055707312287,0.01770738466566879
8,56,0.725,814.5454545454545,False,6000,812.0483333333333,203.13533910069452,2.6224659512106205,0.003075089387685727,0.003075089387685727,801.0819968713603,823.0146697953063,0.016806591243687885
8,56,0.94,3040.4229953018416,False,6000,3059.2206666666666,1371.3121345878797,17.703563532370005,-0.006144594788354038,0.006144594788354038,2985.1898735567456,3133.2514597765876,0.02962687982960832
8,56,1.0,4373.722375970289,False,6000,4295.897333333333,2157.309096741286,27.850740681002552,0.018116131880779564,0.018116131880779564,4179.434203323183,4412.360463343483,0.04648671642985125
8,56,1.06,3611.508206266962,False,6000,3633.0803333333333,1593.039963382603,20.566057493412316,-0.0059376961385764005,0.0059376961385764005,3547.0794813242055,3719.081185342461,0.028924611675448908
8,56,1.275,2085.8670812241553,False,6000,2068.1948333333335,595.2985018103791,7.685270611779414,0.008544769383423741,0.008544769383423741,2036.0574233924417,2100.332243274225,0.024463778506168765
8,56,1.675,1206.2217292514918,False,6000,1199.94,248.14263679323454,3.2035076659473107,0.0052350361280494835,0.0052350361280494835,1186.5439279148427,1213.3360720851574,0.016584132178932176
8,56,1.875,1011.3154072185213,False,6000,1005.0203333333334,185.20448438611942,2.3909796122345734,0.0062636283828299555,0.0062636283828299555,995.0220006993566,1015.0186659673102,0.01637492086377268
8,112,0.325,663.7037037037037,False,6000,664.542,73.2424943583298,0.9455565362816732,-0.0012614647325471298,0.0012614647325471298,660.5879768349344,668.4960231650657,0.007168807734520666
8,112,0.525,943.1578947368422,False,6000,942.77,125.08824329822222,1.6148822770011872,0.00041144153594430583,0.00041144153594430583,936.0170648902431,949.5229351097569,0.007628952627521279
8,112,0.725,1629.090909090909,False,6000,1627.4901666666667,288.0143733968603,3.7182495721146815,0.0009835650359232883,0.0009835650359232883,1611.9416041243871,1643.0387292089463,0.010638912056518013
8,112,0.94,7381.299459935713,False,6000,7316.344666666667,2725.8394546133754,35.190436040509034,0.008878038997394467,0.008878038997394467,7169.189214873054,7463.50011846028,0.029586364469585957
8,112,1.0,17502.65788449855,False,6000,17341.756166666666,8826.69131636034,113.9520949012574,0.009278282792440525,0.009278282792440525,16865.243969184372,17818.26836414896,0.037794526807844564
8,112,1.06,12000.90791838179,False,6000,11850.958833333334,4511.656548498261,58.245235587138005,0.01265290742776801,0.01265290742776801,11607.39538479339,12094.522281873278,0.03390188070132716
8,112,1.275,5528.436896209616,False,6000,5542.036666666667,1236.5207232009388,15.963413893991957,-0.002453930075715409,0.002453930075715409,5475.282637786926,5608.790695546408,0.014326403622191841
8,112,1.675,2927.3941036748515,False,6000,2930.008,452.82046920630927,5.845887120192881,-0.0008921123509383897,0.0008921123509383897,2905.5623193805222,2954.4536806194774,0.009158910536364195
8,112,1.875,2396.4073312802007,False,6000,2392.532,324.43173956155886,4.188395747676731,0.0016197615246945488,0.0016197615246945488,2375.0174324672103,2410.04656753279,0.009006207078981365
9,14,0.325,93.28441420639714,False,6000,93.19216666666667,28.636763946841366,0.3696990328512986,0.0009898636659069634,0.0009898636659069634,91.64620036649724,94.73813296683609,0.017875414729128014
9,14,0.525,129.87128534663967,False,6000,129.51433333333333,46.63694131556479,0.6020803234441169,0.0027560811542584013,0.0027560811542584013,126.99662079602707,132.03204587063956,0.022635756231889514
9,14,0.725,195.0238633666857,False,6000,196.95833333333334,84.45498823670452,1.090309209816333,-0.009821721853087235,0.009821721853087235,192.3989995364868,201.5176671301799,0.03222448858193261
9,14,0.94,283.0520964184485,False,6000,281.6188333333333,139.6313994054425,1.8026336150163833,0.005089372284341256,0.005089372284341256,274.0807805586894,289.15688610797724,0.03273237853990296
9,14,1.0,287.878494272313,False,6000,289.8953333333333,143.90995352653533,1.857869511205849,-0.006957128415383258,0.006957128415383258,282.12630123096443,297.6643654357022,0.032875521223594495
9,14,1.06,277.2462801430545,False,6000,282.2796666666667,136.23524309125096,1.7587894255297802,-0.017831204716406045,0.017831204716406045,274.92495664756575,289.6343766857676,0.0427714993105025
9,14,1.275,239.39271672660723,False,6000,239.40633333333332,101.62383149181463,1.3119580231519563,-5.68765518292698e-05,5.68765518292698e-05,233.9201331791511,244.89253348751555,0.023395094184838205
9,14,1.675,184.35747246522953,False,6000,181.3145,61.83057840977835,0.7982293348914781,0.016782841224665015,0.016782841224665015,177.97655334098013,184.6524466590199,0.03585258285131743
9,14,1.875,164.64061036835653,False,6000,163.96866666666668,52.48873081623653,0.6776266010494938,0.004098000644573487,0.004098000644573487,161.13504310741266,166.8022902259207,0.021755461712987367
9,28,0.325,184.01447147495108,False,6000,187.11366666666666,40.287333717914024,0.5201072418419385,-0.016563168511024032,0.016563168511024032,184.93874004551665,189.28859328781667,0.027862861259929095
9,28,0.525,264.92224078776684,False,6000,265.0145,71.07974168516421,0.9176355193312203,-0.0003481289221275038,0.0003481289221275038,261.17723383843247,268.8517661615675,0.014615955215407483
9,28,0.725,452.86168860711206,False,6000,454.60633333333334,158.8901424657438,2.0512629188211653,-0.003837704401144026,0.003837704401144026,446.02859018689617,463.1840764797705,0.02228571403211721
9,28,0.94,1066.014749299235,False,6000,1054.7116666666666,490.94311726304255,6.338048390316396,0.01071675130729423,0.01071675130729423,1028.2079207826102,1081.215412550723,0.03676963360469787
9,28,1.0,1154.0555296924722,False,6000,1157.2355,560.0927866833308,7.230766783851479,-0.002747902486164493,0.002747902486164493,1126.9986836199175,1187.4723163800825,0.02814110798766134
9,28,1.06,1066.0940819231703,False,6000,1080.2531666666666,503.37572639824424,6.498552684084871,-0.013107191147781578,0.013107191147781578,1053.0782417771236,1107.4280915562097,0.03732432827756327
9,28,1.275,801.5115140669684,False,6000,787.5001666666667,283.80523292393923,3.6639098022697785,0.017792183409444825,0.017792183409444825,772.1788361306255,802.8214972027079,0.03798689702935709
9,28,1.675,535.9914371825913,False,6000,537.1956666666666,149.67035194140465,1.9322359349668772,-0.002241696198980222,0.002241696198980222,529.1156573239409,545.2756760093923,0.01702668803191043
