k,N,p_bias,source,signed_relative_error_percent,absolute_relative_error_percent,uncertainty_aware_error_upper_percent,top20_conservative_bound
46,56,0.94,blind2,0.4702407834062239,0.4702407834062239,2.2066339574566607,False
46,56,1.0,blind2,-0.6472380547944697,0.6472380547944697,2.3486572984926735,False
46,56,1.06,blind2,-1.1838202582172317,1.1838202582172317,2.832358701176718,False
46,56,1.275,blind2,0.394301597353351,0.394301597353351,2.0423583436800063,False
46,56,1.675,blind2,0.12248261093301292,0.12248261093301292,1.5818386236487347,False
46,56,1.875,blind2,-0.03871561293321598,0.03871561293321598,1.395964201419586,False
46,112,0.325,blind2,-1.8600687240248845,1.8600687240248845,2.4643943423826475,False
46,112,0.525,blind2,-0.4839744360917963,0.4839744360917963,1.212613388216488,False
46,112,0.725,blind2,-0.11310061907858235,0.11310061907858235,1.094141555301964,False
46,112,0.94,blind2,-3.072064126591032,3.072064126591032,4.673628414730258,True
46,112,1.0,blind2,-0.2705591891494479,0.2705591891494479,1.9626650587342809,False
46,112,1.06,blind2,0.40665168957431247,0.40665168957431247,2.088471890573773,False
46,112,1.275,blind2,0.3699218468752158,0.3699218468752158,1.8796885551365383,False
46,112,1.675,blind2,0.5969776043957814,0.5969776043957814,1.87920738342775,False
46,112,1.875,blind2,1.5421629941900015,1.5421629941900015,2.7547427123579826,False
46,128,0.3,boundary_confirmation,-1.6392390377478998,1.6392390377478998,2.1195033757397397,False
46,128,0.975,boundary_confirmation,2.1315739192295498,2.1315739192295498,3.670837772584412,False
46,128,1.025,boundary_confirmation,-0.5557760766443004,0.5557760766443004,2.0036873779882725,False
46,128,1.9,boundary_confirmation,1.462560282886828,1.462560282886828,2.4591220490359555,False
47,10,0.3,boundary_confirmation,0.6123399917217248,0.6123399917217248,2.1067944664622695,False
47,10,0.975,boundary_confirmation,-9.847002350151096e-05,9.847002350151096e-05,1.5825825617211464,False
47,10,1.025,boundary_confirmation,-0.05982210009286224,0.05982210009286224,1.5915325188341267,False
47,10,1.9,boundary_confirmation,0.5447416107076964,0.5447416107076964,2.0658473374155717,False
47,14,0.325,blind2,0.11741005602370135,0.11741005602370135,1.7377293165129037,False
47,14,0.525,blind2,-2.402219640858736,2.402219640858736,4.035696150836554,False
47,14,0.725,blind2,-0.32282022696125245,0.32282022696125245,2.0009280789634487,False
47,14,0.94,blind2,-0.8423597697036921,0.8423597697036921,2.5692241167832974,False
47,14,1.0,blind2,0.31865187906259035,0.31865187906259035,2.107147432412715,False
47,14,1.06,blind2,-0.14692371382607125,0.14692371382607125,1.8876825060205826,False
47,14,1.275,blind2,-0.38640354494385903,0.38640354494385903,2.0898627030848327,False
47,14,1.675,blind2,-0.5267122172766597,0.5267122172766597,2.2009126053346484,False
47,14,1.875,blind2,-0.075987980504547,0.075987980504547,1.7026207297206275,False
47,28,0.325,blind2,0.5046444353218887,0.5046444353218887,1.7649748885903094,False
47,28,0.525,blind2,0.14050679504892513,0.14050679504892513,1.6202256409689753,False
47,28,0.725,blind2,-2.585312613642249,2.585312613642249,4.167068716505595,False
47,28,0.94,blind2,1.0195250988526303,1.0195250988526303,2.8050799971992113,False
47,28,1.0,blind2,-1.136557969894712,1.136557969894712,2.829280000751644,False
47,28,1.06,blind2,-0.8111214828228643,0.8111214828228643,2.4863814670459505,False
47,28,1.275,blind2,-0.2775796909183062,0.2775796909183062,1.9233057765246975,False
47,28,1.675,blind2,-0.16728224151368074,0.16728224151368074,1.7174415365473372,False
47,28,1.875,blind2,0.33331401489675994,0.33331401489675994,1.893646934105342,False
47,56,0.325,blind2,-1.0691480391332029,1.0691480391332029,1.923982010981462,False
47,56,0.525,blind2,0.3346381283747391,0.3346381283747391,1.4043225917859337,False
47,56,0.725,blind2,-0.36874196089326,0.36874196089326,1.7223309773135576,False
47,56,0.94,blind2,0.13485724833500393,0.13485724833500393,1.867527227965593,False
47,56,1.0,blind2,0.44361202883086875,0.44361202883086875,2.2369283310445853,False
47,56,1.06,blind2,-0.5572995089848758,0.5572995089848758,2.2240745761066605,False
47,56,1.275,blind2,-0.4654628753582299,0.4654628753582299,2.015176275403996,False
47,56,1.675,blind2,-0.06123041492589687,0.06123041492589687,1.473149033409371,False
47,56,1.875,blind2,0.6155739559404823,0.6155739559404823,2.0212700676829787,False
47,112,0.325,blind2,-1.8162374304741442,1.8162374304741442,2.4222791938174226,False
47,112,0.525,blind2,-0.6881637907107311,0.6881637907107311,1.4269431999380466,False
47,112,0.725,blind2,-0.21506364507492573,0.21506364507492573,1.1844108124927089,False
47,112,0.94,blind2,-3.2923098696084097,3.2923098696084097,4.880111009163279,True
47,112,1.0,blind2,0.030086374723713633,0.030086374723713633,1.811475039686039,False
47,112,1.06,blind2,-0.9090000579856197,0.9090000579856197,2.5299271106329457,False
47,112,1.275,blind2,0.016830301830784537,0.016830301830784537,1.518581184830059,False
47,112,1.675,blind2,0.7267751432641036,0.7267751432641036,1.9955878032029917,False
47,112,1.875,blind2,1.7379912013312449,1.7379912013312449,2.9351351076779553,False
47,128,0.3,boundary_confirmation,-1.8191183413381466,1.8191183413381466,2.304610248394301,False
47,128,0.975,boundary_confirmation,2.8606308773469404,2.8606308773469404,4.3855486918207065,False
47,128,1.025,boundary_confirmation,-0.692300947584026,0.692300947584026,2.1361409644924834,False
47,128,1.9,boundary_confirmation,1.333575112358336,1.333575112358336,2.3358862484637477,False
48,10,0.3,boundary_confirmation,0.12958169324261246,0.12958169324261246,1.6262116664239157,False
48,10,0.975,boundary_confirmation,-0.6428218490720572,0.6428218490720572,2.1615527554692315,False
48,10,1.025,boundary_confirmation,0.0330654421341202,0.0330654421341202,1.6081900058543708,False
48,10,1.9,boundary_confirmation,0.733258122170909,0.733258122170909,2.249499591897841,False
48,14,0.325,blind2,0.6371601151083478,0.6371601151083478,2.280090354156794,False
48,14,0.525,blind2,-1.438992920344253,1.438992920344253,3.0497673488867005,False
48,14,0.725,blind2,-0.6715070585083703,0.6715070585083703,2.3787631335357107,False
48,14,0.94,blind2,-0.3704196936213399,0.3704196936213399,2.0836330987385687,False
48,14,1.0,blind2,-0.1892073807136296,0.1892073807136296,1.9043563842986222,False
48,14,1.06,blind2,-0.2153903856662612,0.2153903856662612,1.9367160991329402,False
48,14,1.275,blind2,-0.25843513957267394,0.25843513957267394,1.965624553199008,False
48,14,1.675,blind2,-0.13920985082012965,0.13920985082012965,1.7799107502063372,False
48,14,1.875,blind2,-0.9820116765912575,0.9820116765912575,2.596614791509111,False
48,28,0.325,blind2,-0.505235745404003,0.505235745404003,1.7469190008224,False
48,28,0.525,blind2,1.0408314532740648,1.0408314532740648,2.535151734715768,False
48,28,0.725,blind2,-2.190495303832278,2.190495303832278,3.7759645435765044,False
48,28,0.94,blind2,1.0205948006357404,1.0205948006357404,2.7722009456489394,False
48,28,1.0,blind2,-0.14405477903261119,0.14405477903261119,1.860927206928309,False
48,28,1.06,blind2,-0.414636730176577,0.414636730176577,2.12326637419179,False
48,28,1.275,blind2,-0.15286252914218235,0.15286252914218235,1.7781253492562543,False
48,28,1.675,blind2,0.23340358625959876,0.23340358625959876,1.8522057385631285,False
48,28,1.875,blind2,-0.05984018518789992,0.05984018518789992,1.5690897217687905,False
48,56,0.325,blind2,-1.282642530225447,1.282642530225447,2.1370389695196335,False
48,56,0.525,blind2,0.11846078605934005,0.11846078605934005,1.2143650884283153,False
48,56,0.725,blind2,0.24918118724536714,0.24918118724536714,1.6461960673136211,False
48,56,0.94,blind2,0.26940032894871385,0.26940032894871385,1.9962028356737216,False
48,56,1.0,blind2,-1.0393993699512136,1.0393993699512136,2.7067032165767335,False
48,56,1.06,blind2,-0.13406630111120124,0.13406630111120124,1.7756874411517631,False
48,56,1.275,blind2,-0.7892727579911314,0.7892727579911314,2.3227917722621894,False
48,56,1.675,blind2,0.3106114829134988,0.3106114829134988,1.764574372503902,False
48,56,1.875,blind2,-0.1811189884775847,0.1811189884775847,1.5354098954911577,False
48,112,0.325,blind2,-2.2847574420354233,2.2847574420354233,2.890490636933618,False
48,112,0.525,blind2,-0.5825267020561363,0.5825267020561363,1.3064475065458048,False
48,112,0.725,blind2,0.24526743804824228,0.24526743804824228,1.237818010107783,False
48,112,0.94,blind2,-2.945054886715732,2.945054886715732,4.52371481809255,False
48,112,1.0,blind2,-0.4402722278216998,0.4402722278216998,2.1111686703435995,False
48,112,1.06,blind2,-0.2602878561537487,0.2602878561537487,1.8773501656208724,False
48,112,1.275,blind2,0.11143252750147502,0.11143252750147502,1.6293852210578663,False
48,112,1.675,blind2,0.9586602962126101,0.9586602962126101,2.251078840845322,False
48,112,1.875,blind2,1.0117289930818192,1.0117289930818192,2.2314796592442177,False
48,128,0.3,boundary_confirmation,-1.7717547484319023,1.7717547484319023,2.259697530133864,False
48,128,0.975,boundary_confirmation,2.704855911280538,2.704855911280538,4.249689845130344,False
48,128,1.025,boundary_confirmation,-0.42031064437784055,0.42031064437784055,1.875811113865844,False
48,128,1.9,boundary_confirmation,1.3602851689904945,1.3602851689904945,2.3545390628784357,False
49,10,0.3,boundary_confirmation,0.6478073610133561,0.6478073610133561,2.1580063840012986,False
49,10,0.975,boundary_confirmation,0.031017729528155673,0.031017729528155673,1.604962725029524,False
49,10,1.025,boundary_confirmation,0.16500351701186328,0.16500351701186328,1.7429848092737066,False
49,10,1.9,boundary_confirmation,1.0851376324250148,1.0851376324250148,2.6049939958713297,False
49,14,0.325,blind2,0.8554642537869716,0.8554642537869716,2.496327551783417,False
49,14,0.525,blind2,-1.2161789824637723,1.2161789824637723,2.8508778854665073,False
49,14,0.725,blind2,-0.007687096159660586,0.007687096159660586,1.7199240306015717,False
49,14,0.94,blind2,-0.013693103210039087,0.013693103210039087,1.767150056279232,False
49,14,1.0,blind2,0.5450361273696571,0.5450361273696571,2.3718257783283514,False
49,14,1.06,blind2,-0.5187589499186094,0.5187589499186094,2.2362143428349635,False
49,14,1.275,blind2,-0.2187039444429912,0.2187039444429912,1.8950222032692698,False
49,14,1.675,blind2,0.11575790884402731,0.11575790884402731,1.8219203024083752,False
49,14,1.875,blind2,0.4376891849564097,0.4376891849564097,2.139677646716809,False
49,28,0.325,blind2,0.6458998303709317,0.6458998303709317,1.9066598189154682,False
49,28,0.525,blind2,1.4002778493254886,1.4002778493254886,2.9037896838816746,False
49,28,0.725,blind2,-2.8449018837989564,2.8449018837989564,4.433010553710826,False
49,28,0.94,blind2,0.9300924999361561,0.9300924999361561,2.685821707758418,False
49,28,1.0,blind2,0.37629207311551094,0.37629207311551094,2.111448417916617,False
49,28,1.06,blind2,-1.7207950409305137,1.7207950409305137,3.358868186303776,False
49,28,1.275,blind2,-0.8129683291603882,0.8129683291603882,2.438642016350978,False
49,28,1.675,blind2,0.07742100392521542,0.07742100392521542,1.6642793281598456,False
49,28,1.875,blind2,0.029914679726178173,0.029914679726178173,1.5683749673624625,False
49,56,0.325,blind2,-1.4511411085994308,1.4511411085994308,2.311731876487777,False
49,56,0.525,blind2,0.09186638684230569,0.09186638684230569,1.1717219040662696,False
49,56,0.725,blind2,0.20132774062560058,0.20132774062560058,1.6060900738848138,False
49,56,0.94,blind2,0.07393380638522516,0.07393380638522516,1.7640758689480007,False
49,56,1.0,blind2,-0.008176751026616056,0.008176751026616056,1.7266676117297042,False
49,56,1.06,blind2,-0.707691027201265,0.707691027201265,2.3306666161368894,False
49,56,1.275,blind2,0.15785651442222043,0.15785651442222043,1.7988662997685534,False
49,56,1.675,blind2,-0.17071433914018905,0.17071433914018905,1.580812887062566,False
49,56,1.875,blind2,0.6609342032075388,0.6609342032075388,2.0662321881523393,False
49,112,0.325,blind2,-2.0334987098634785,2.0334987098634785,2.639514188151182,False
49,112,0.525,blind2,-0.8524424415210214,0.8524424415210214,1.5974835283759536,False
49,112,0.725,blind2,0.11748206393393189,0.11748206393393189,1.1070764916166764,False
49,112,0.94,fresh_precision_confirmation,-3.0800323251439794,3.0800323251439794,3.9483344133652065,False
49,112,1.0,blind2,-0.026092190011614672,0.026092190011614672,1.73093920095293,False
49,112,1.06,blind2,-0.9899993205401507,0.9899993205401507,2.5860347170719167,False
49,112,1.275,blind2,-0.27404681032380696,0.27404681032380696,1.7220868938254141,False
49,112,1.675,blind2,0.8166427744807244,0.8166427744807244,2.1011795678482326,False
49,112,1.875,blind2,1.3918279621188696,1.3918279621188696,2.5908383666195522,False
49,128,0.3,boundary_confirmation,-1.8517839358428951,1.8517839358428951,2.3379182175393587,False
49,128,0.975,boundary_confirmation,1.9448313702239914,1.9448313702239914,3.4695738899835016,False
49,128,1.025,boundary_confirmation,-0.3844278937860957,0.3844278937860957,1.8197093048863744,False
49,128,1.9,boundary_confirmation,1.6739181232491709,1.6739181232491709,2.677913578389246,False
50,10,0.3,boundary_confirmation,0.1606885654080391,0.1606885654080391,1.636527903518603,False
50,10,0.975,boundary_confirmation,-0.7755463074908665,0.7755463074908665,2.2749451017681666,False
50,10,1.025,boundary_confirmation,-0.28182226139724265,0.28182226139724265,1.8317923437422667,False
50,10,1.9,boundary_confirmation,0.2063691491572664,0.2063691491572664,1.6912375737758945,False
50,14,0.325,blind2,0.7637733817561856,0.7637733817561856,2.3968717074590806,False
50,14,0.525,blind2,-1.3921300249505286,1.3921300249505286,3.0088978685534395,False
50,14,0.725,blind2,-0.8184545009527558,0.8184545009527558,2.4907265653859922,False
50,14,0.94,blind2,-0.40627135231314937,0.40627135231314937,2.080996075859687,False
50,14,1.0,blind2,-0.22120140208429026,0.22120140208429026,1.9140778478445974,False
50,14,1.06,blind2,-0.39509215781897256,0.39509215781897256,2.1009581554652157,False
50,14,1.275,blind2,-0.46870808628642935,0.46870808628642935,2.15423625015847,False
50,14,1.675,blind2,-0.6263550348610589,0.6263550348610589,2.2749191592403406,False
50,14,1.875,blind2,0.17743429216507942,0.17743429216507942,1.866860903608969,False
50,28,0.325,blind2,0.024132608136930002,0.024132608136930002,1.306476247422439,False
50,28,0.525,blind2,0.16513414806381554,0.16513414806381554,1.6335704242061322,False
50,28,0.725,blind2,-2.834152267271563,2.834152267271563,4.407196359264686,False
50,28,0.94,blind2,1.218954796520684,1.218954796520684,2.960765356317152,False
50,28,1.0,blind2,-0.620883207075002,0.620883207075002,2.3118323639553573,False
50,28,1.06,blind2,-1.0344840839295764,1.0344840839295764,2.7066101285157074,False
50,28,1.275,blind2,-0.03694851372403827,0.03694851372403827,1.6682426445003395,False
50,28,1.675,blind2,-0.7826030530956626,0.7826030530956626,2.315926602425833,False
50,28,1.875,blind2,-0.6841043395676387,0.6841043395676387,2.1733325340439813,False
50,56,0.325,blind2,-1.30273115000924,1.30273115000924,2.1624431782213294,False
50,56,0.525,blind2,0.05624292440813975,0.05624292440813975,1.1059593544679558,False
50,56,0.725,blind2,-0.47144602506388256,0.47144602506388256,1.8248399334539256,False
50,56,0.94,blind2,0.2198887632076218,0.2198887632076218,1.9230754668234207,False
50,56,1.0,blind2,-0.15286280356581644,0.15286280356581644,1.8490022963013608,False
50,56,1.06,blind2,-0.6372386206812244,0.6372386206812244,2.280307194035247,False
50,56,1.275,blind2,0.10382839796895774,0.10382839796895774,1.7143301282718237,False
50,56,1.675,blind2,0.8506109175594183,0.8506109175594183,2.325967282009067,False
50,56,1.875,blind2,0.11950034625909023,0.11950034625909023,1.4884059004599104,False
50,112,0.325,blind2,-1.923095724552994,1.923095724552994,2.525997781560929,False
50,112,0.525,blind2,-0.8433632379838133,0.8433632379838133,1.580540090027449,False
50,112,0.725,blind2,-0.4425115542428636,0.4425115542428636,1.4047608512964271,False
50,112,0.94,fresh_precision_confirmation,-3.717446974591962,3.717446974591962,4.584092613037482,False
50,112,1.0,blind2,-0.7390576028378368,0.7390576028378368,2.3909185840410685,False
50,112,1.06,blind2,-0.9600450191669361,0.9600450191669361,2.5612332596766763,False
50,112,1.275,blind2,-0.14912218073710565,0.14912218073710565,1.5774465061832332,False
50,112,1.675,blind2,0.6817926084884784,0.6817926084884784,1.9598455235330103,False
50,112,1.875,blind2,1.2423172773110633,1.2423172773110633,2.439517998947105,False
50,128,0.3,boundary_confirmation,-1.899000881360264,1.899000881360264,2.384254396976715,False
50,128,0.975,boundary_confirmation,2.666893073901223,2.666893073901223,4.169078059564191,False
50,128,1.025,boundary_confirmation,-0.9317095581593552,0.9317095581593552,2.3540881828975624,False
50,128,1.9,boundary_confirmation,1.4467032427832285,1.4467032427832285,2.4477632187243747,False
